split,label,family,text
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 24: an employee was humiliated over a mistake.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 25: a user posted an abusive reply about clothing.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 26: a critic ridiculed a film performance.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 27: a scammer requested an OTP for a fake prize.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 28: a post exposed somebody's private address.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 29: a file installed password-stealing software.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 30: an account impersonated a bank employee.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 31: a video depicted a graphic physical assault.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 32: a seller advertised illegal weapons.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 33: a message threatened a former partner.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 34: an article made an unsupported medical claim.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 35: an inbox received unsolicited advertising.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 36: a site distributed a copyrighted film.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 37: an image contained explicit adult nudity.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 38: a post promoted an extremist organization.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 39: a document contained a routine project agenda.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 40: a family visited a museum on holiday.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 41: a football player was called foolish.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 42: a customer insulted a shop manager.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 43: a student mocked another student's haircut.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 44: an employee was humiliated over a mistake.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 45: a user posted an abusive reply about clothing.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 46: a critic ridiculed a film performance.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 47: a scammer requested an OTP for a fake prize.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 48: a post exposed somebody's private address.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 49: a file installed password-stealing software.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 50: an account impersonated a bank employee.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 51: a video depicted a graphic physical assault.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 52: a seller advertised illegal weapons.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 53: a message threatened a former partner.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 54: an article made an unsupported medical claim.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 55: an inbox received unsolicited advertising.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 56: a site distributed a copyrighted film.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 57: an image contained explicit adult nudity.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 58: a post promoted an extremist organization.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 59: a document contained a routine project agenda.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 60: a family visited a museum on holiday.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 2: a customer insulted a shop manager.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 3: a student mocked another student's haircut.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 4: an employee was humiliated over a mistake.
